datum,Ostschweiz,Schweiz
2022-05-01,29.900439322122928,21.737423764945195
2022-05-02,29.622003476432543,21.30067596120576
2022-05-03,28.99890194379912,20.81081120031706
2022-05-04,27.786478051560838,20.289257109108
2022-05-05,27.635135370337682,19.8918508095858
2022-05-06,27.068925499465433,19.54820039554001
2022-05-07,26.857536596077995,19.471529804731688
2022-05-08,26.544255660449107,19.385860738368923
2022-05-09,26.241103778740555,19.364639687576865
2022-05-10,26.0251805256901,19.247185826465174
2022-05-11,26.1111167745868,18.929991332939068
2022-05-12,25.229855179039486,18.76923831089712
2022-05-13,25.151320096914358,18.86143948836653
2022-05-14,24.453146090469676,18.52398565760285
2022-05-15,24.14789578521937,18.20853493665357
2022-05-16,23.32944391742097,17.77200624086993
2022-05-17,22.48406288336069,17.177887910105138
2022-05-18,20.767896303679947,16.552716441875315
2022-05-19,19.802348794353637,15.69734722294757
2022-05-20,18.957991338197846,15.000350956680219
2022-05-21,17.63433335603313,14.340965739563085
2022-05-22,15.354805996633571,13.783527332923155
2022-05-23,13.657650628563701,13.34828854403409
2022-05-24,13.905370388478582,13.977021237214377
2022-05-25,15.122447527208221,14.579657748505593
2022-05-26,15.483730984545021,15.580842890846226
2022-05-27,15.427495446516426,16.32519378489323
2022-05-28,17.175418249523414,17.34561711904224
2022-05-29,19.56832429373023,18.612194731929726
2022-05-30,22.59622351238021,20.014064233067923
2022-05-31,23.587914747973883,20.89053736185028
2022-06-01,24.23185432646549,22.00573657880898
2022-06-02,25.691054947677287,23.360398604403372
2022-06-03,26.24937379343317,24.519235289766904
2022-06-04,27.6140641190778,26.06073800815269
2022-06-05,28.69562033707061,27.470424541336804
2022-06-06,29.816575791275604,28.571921761757714
2022-06-07,31.44167617091672,29.450982407826928
2022-06-08,32.720334428284,30.337706156921772
2022-06-09,33.85388556183513,31.401066857045
2022-06-10,36.482609732385434,32.58187724420191
2022-06-11,37.30450790602887,33.466020493102626
2022-06-12,38.15757919757646,34.38040574995242
2022-06-13,39.54981658705821,35.63061200935312
2022-06-14,40.61666158626166,37.01505060924529
2022-06-15,42.54926358861487,38.43487948811339
2022-06-16,44.21944142459582,39.341220165017795
2022-06-17,44.82045038097231,40.41348325171357
2022-06-18,45.713555632768475,41.25415209000239
2022-06-19,46.51285188141059,41.86707816997551
2022-06-20,46.66693596893493,42.38878352540537
2022-06-21,47.35040539235121,42.54712026859014
2022-06-22,47.63562466940285,42.647926952771535
2022-06-23,48.45788193455267,43.24971636220074
2022-06-24,48.984114601408855,43.50310737510153
2022-06-25,49.285722577431166,43.8966500468455
2022-06-26,49.95247152513586,44.251942790102284
2022-06-27,51.09192979491445,44.56577214783345
2022-06-28,51.72331611835717,44.998376999440026
2022-06-29,51.80547372652513,45.455796749048545
2022-06-30,52.862796755305176,45.406255511526695
2022-07-01,52.83642558778167,45.70521003757859
2022-07-02,52.09815460794568,45.624008753355824
2022-07-03,51.79201751777045,45.83507282636283
2022-07-04,51.07112245725274,46.04728666842739
2022-07-05,50.812713538129536,46.11032337468764
2022-07-06,50.405098048456544,46.08673019632215
2022-07-07,49.87210634994632,46.318946533925256
2022-07-08,50.44632502246647,46.26084226981443
2022-07-09,52.19536623903611,46.828030363571834
2022-07-10,52.87541438679062,46.72372353081555
2022-07-11,52.65301823171564,46.443680563330716
2022-07-12,52.5424918408658,46.271222353559644
2022-07-13,53.41182843304733,46.16700618500706
2022-07-14,52.65480420307991,45.731173528616466
2022-07-15,52.384361971337064,45.81038862925549
2022-07-16,52.126496514418925,45.410180231254905
2022-07-17,51.87532211469795,45.257511429558996
2022-07-18,51.65708277759104,45.082269879870694
2022-07-19,51.34331707685358,44.79445616490312
2022-07-20,50.20719033097074,44.30452936801588
2022-07-21,49.257949925476275,43.84584772805059
2022-07-22,48.57997180701542,43.036125802443294
2022-07-23,48.46384932098422,42.39576273040127
2022-07-24,48.0799423335317,41.674764120771876
2022-07-25,47.45494076007652,40.72147814852341
2022-07-26,47.42499132599374,39.81996081365171
2022-07-27,47.362962762223006,39.17915406595048
2022-07-28,47.97553788936125,38.629537539358076
2022-07-29,45.62760354129393,37.69765531161653
2022-07-30,45.4276953335198,37.38752895774878
2022-07-31,45.25641149464178,37.42155870900352
2022-08-01,45.386745500544826,37.356737039644564
2022-08-02,44.565568999925816,37.409395398482935
2022-08-03,44.83745516846852,37.74865788748963
2022-08-04,44.682175665362934,37.83949014566358
2022-08-05,47.06843013638526,38.22197989267095
2022-08-06,45.89599696075036,37.83410451205708
2022-08-07,45.45789517413283,37.34538926995083
2022-08-08,45.680625282030086,37.090173096303445
2022-08-09,45.50439658356323,37.04456214073313
2022-08-10,45.25508815830453,36.40674617702907
2022-08-11,44.345204754141946,36.02366014494389
2022-08-12,43.18520865017523,35.30679177486675
2022-08-13,43.45305402064442,35.03606743737931
2022-08-14,43.13744009225254,34.679705460634054
2022-08-15,42.258277077353334,34.518807990884696
2022-08-16,41.876471122791955,34.16318269530291
2022-08-17,40.921011417096864,33.90215386486302
2022-08-18,40.921011417096864,33.63859119022127
2022-08-19,41.94255701721713,33.54173654260473
2022-08-20,41.3012455418073,33.30673948944645
2022-08-21,40.757563719557524,32.89085433280555
2022-08-22,40.2799284907087,32.45673203206258
2022-08-23,40.87332834490098,32.20606043949972
2022-08-24,41.21503456576039,32.325866834272816
2022-08-25,41.512148317882634,31.918675767502666
2022-08-26,41.09535828440278,31.92891254900433
2022-08-27,41.283097168035695,31.651031148218532
2022-08-28,40.94770967013988,31.63103735775182
2022-08-29,40.73429793225681,31.269085345694354
2022-08-30,39.46430430440648,31.08734142570273
2022-08-31,38.60694245317647,30.581956407163865
2022-09-01,37.02621425954505,30.26129086440624
2022-09-02,36.174455576461064,29.85717435328997
2022-09-03,35.32868746133356,29.48922095345109
2022-09-04,35.400472077882014,29.226990233643278
2022-09-05,35.15869591536221,29.32782838440506
2022-09-06,35.15790448368092,29.118932761782673
2022-09-07,35.68576611376985,29.06063315650504
2022-09-08,35.93703779361296,29.098407555038786
2022-09-09,35.35459327734491,28.973802300963236
2022-09-10,35.633598551430445,28.783774276586303
2022-09-11,35.753399691029614,28.539178558099184
2022-09-12,35.6974662065247,28.372830393323458
2022-09-13,36.58684919707501,28.377688029203423
2022-09-14,36.37036525250381,28.253733250909328
2022-09-15,36.2191936727608,28.273623409675867
2022-09-16,35.907719745441526,27.9238996205165
2022-09-17,35.87301020945322,27.93294347424754
2022-09-18,35.15461628797285,28.018697617562093
2022-09-19,35.29508307818583,28.17236027537212
2022-09-20,34.995620935680996,28.360638851333185
2022-09-21,35.26277527247858,28.926507109302104
2022-09-22,37.114627124330426,29.671261318979116
2022-09-23,38.03009264828836,30.757885803478676
2022-09-24,39.05872759143324,31.768969156071986
2022-09-25,39.907983950230665,32.837118816910795
2022-09-26,41.17221454032482,33.93543410171346
2022-09-27,42.12445073929321,34.937426860347
2022-09-28,42.99002305304672,35.86658450547701
2022-09-29,43.235772791182235,36.634530368277
2022-09-30,44.639452303076084,37.78220931662541
2022-10-01,45.19913151771111,38.83577006288626
2022-10-02,47.202449049688155,39.97070864764602
2022-10-03,47.975761381637305,40.66082899525769
2022-10-04,49.358179427708265,41.55369935600613
2022-10-05,49.94152932287883,42.27268043300675
2022-10-06,50.83850500132765,42.949030950049675
2022-10-07,50.971064985232125,43.23938264560069
2022-10-08,51.18749722830966,43.372524878086764
2022-10-09,50.254987241667514,43.2341415490686
2022-10-10,50.31407260685891,43.339154967449836
2022-10-11,50.06442597797322,43.20790110568764
2022-10-12,49.8461600667908,43.09303220472742
2022-10-13,49.761635708407525,42.758088268411356
2022-10-14,49.85695792820453,42.42791451705796
2022-10-15,49.65667940145325,42.00426963295926
2022-10-16,49.53230314064653,41.550482569859014
2022-10-17,49.047832254061504,40.93951389134522
2022-10-18,48.882628173238835,40.36799184557645
2022-10-19,49.23385773157658,39.83047910357319
2022-10-20,49.6269038389084,39.35819001458268
2022-10-21,48.9544303709772,38.657517833930804
2022-10-22,49.05850269896353,38.1761362540078
2022-10-23,49.65685692420676,37.68845278827911
2022-10-24,49.653571357682736,37.448529254515606
2022-10-25,48.999104576457526,37.13240725516382
2022-10-26,48.91600417606469,36.863403496054616
2022-10-27,47.91569496146976,36.38453214872832
2022-10-28,47.63068522811849,36.15050893993389
2022-10-29,46.29803308616808,35.5906522135241
2022-10-30,46.064543242338345,35.30473914640355
2022-10-31,45.68188126769524,34.96397506413573
2022-11-01,44.88717948219938,34.5890529744923
2022-11-02,43.31996395309438,34.244811418607526
2022-11-03,41.96463323729854,33.74918120860736
2022-11-04,41.33544224321117,33.31958803100192
2022-11-05,40.97510585828462,33.14072475247758
2022-11-06,38.61463440672801,32.71284209039273
2022-11-07,37.3327887509544,32.38899079433416
2022-11-08,36.61256709021717,32.3298424229547
2022-11-09,36.76127235352558,32.11565077416076
2022-11-10,36.9053143580327,32.105462788576254
2022-11-11,36.21127257455951,32.044186132524814
2022-11-12,35.96230084803167,32.171890530131755
2022-11-13,36.53955604802972,32.26468294081079
2022-11-14,38.17277131760863,32.518658877906354
2022-11-15,38.424104600390955,32.29239088930545
2022-11-16,37.392798874216986,32.409040969618324
2022-11-17,36.19206412509514,32.38279629136798
2022-11-18,36.06243153727957,32.246327578938
2022-11-19,35.549280770915686,31.93923730229729
2022-11-20,35.372452595749856,31.6968597085005
2022-11-21,33.433068779721786,31.320366302299938
2022-11-22,32.86572678176052,31.260676833076648
2022-11-23,32.820375307837615,31.0081356350793
2022-11-24,33.37337069954269,30.844945054562768
2022-11-25,32.49003259875768,30.751186220769473
2022-11-26,32.59599986962592,30.519516964897495
2022-11-27,32.394034121334236,30.459896891842057
2022-11-28,32.166309951455126,30.229766422427208
2022-11-29,32.382976341620534,30.22851900389057
2022-11-30,32.588916641237645,30.107237660277807
2022-12-01,30.877774570005553,29.849985036708993
2022-12-02,30.856120649861445,29.72907833514309
2022-12-03,30.636250975122703,29.728617610108294
2022-12-04,30.547451135411222,29.56539535051557
2022-12-05,30.554368850456196,29.392703629522547
2022-12-06,29.628848728772216,29.111610060019274
2022-12-07,29.246559712210285,28.70773257868895
2022-12-08,30.532570349678508,28.524432940284623
2022-12-09,30.208535025881908,28.02506121813698
2022-12-10,29.776951601761475,27.508147755472212
2022-12-11,28.93056256644255,26.817801975986686
2022-12-12,28.383871394903974,26.440123970233742
2022-12-13,28.2269322037489,25.837595194981457
2022-12-14,26.973292258562193,25.097669812990357
2022-12-15,25.714012441730166,24.791519427868547
2022-12-16,25.964760174570365,24.592396629312976
2022-12-17,,
2022-12-18,,
2022-12-19,,
