bfs_nummer,Bezirk,Gemeinde,Total Fälle,Fälle neu,Einwohner,fälle_pro_hundert,wappen
2501.0,Gösgen,Winznau,691,7,1964,35.18329938900204,http://i.imgur.com/XzWXfuU.png
2542.0,Lebern,Bellach,2053,14,5389,38.09612172944888,http://i.imgur.com/ltCzE3I.png
2543.0,Lebern,Bettlach,1864,13,4965,37.54279959718026,http://i.imgur.com/iR6Ksbc.png
,Lebern,Feldbrunnen,294,5,1004,29.282868525896415,
2545.0,Lebern,Flumenthal,432,0,1037,41.658630665380905,http://i.imgur.com/h8frbs5.png
2546.0,Lebern,Grenchen,6606,57,18010,36.67962243198223,http://i.imgur.com/HPgVrQu.png
2547.0,Lebern,Günsberg,449,2,1163,38.607050730868444,http://i.imgur.com/ZKfrFH6.png
2548.0,Lebern,Hubersdorf,275,0,725,37.93103448275862,http://i.imgur.com/GrIxwUh.png
2550.0,Lebern,Langendorf,1526,9,3798,40.179041600842545,http://i.imgur.com/gBJhift.png
2551.0,Lebern,Lommiswil,626,8,1605,39.00311526479751,http://i.imgur.com/kp8FhJC.png
2553.0,Lebern,Oberdorf,633,13,1819,34.79934029686641,http://i.imgur.com/crpGiRQ.png
2554.0,Lebern,Riedholz,956,9,2310,41.38528138528139,http://i.imgur.com/sMEMU8t.png
2555.0,Lebern,Rüttenen,441,4,1512,29.166666666666668,http://i.imgur.com/sivJZRn.png
2556.0,Lebern,Selzach,1336,6,3569,37.433454749229476,http://i.imgur.com/kla0mby.png
2571.0,Olten,Boningen,321,6,794,40.42821158690176,http://i.imgur.com/MhFqEu0.png
2572.0,Olten,Däniken,1046,10,2969,35.23071741327046,http://i.imgur.com/BZxrxKx.png
2573.0,Olten,Dulliken,1996,23,5199,38.39199846124255,http://i.imgur.com/XL473mv.png
2575.0,Olten,Fulenbach,686,5,1776,38.626126126126124,http://i.imgur.com/QcYUHDY.png
2576.0,Olten,Gretzenbach,989,6,2773,35.665344392354854,http://i.imgur.com/MlSwCRn.png
2578.0,Olten,Gunzgen,597,6,1680,35.535714285714285,http://i.imgur.com/tAcSIIa.png
2579.0,Olten,Hägendorf,1978,16,5265,37.56885090218424,http://i.imgur.com/RJoWgKI.png
2580.0,Olten,Kappel,1115,16,3392,32.87146226415094,http://i.imgur.com/FR4dCDn.png
2581.0,Olten,Olten,7026,65,18417,38.149535755008955,http://i.imgur.com/P9JM0Cd.png
2582.0,Olten,Rickenbach,385,3,1087,35.418583256669734,http://i.imgur.com/EVTUO7d.png
2583.0,Olten,Schönenwerd,1853,10,5133,36.099746736801094,http://i.imgur.com/l6WAIYt.png
2584.0,Olten,Starrkirch-Wil,708,4,1813,39.05129619415334,http://i.imgur.com/T9u6sRs.png
2586.0,Olten,Wangen b. Olten,2029,9,5372,37.769918093819804,http://i.imgur.com/gCafUGv.png
2421.0,Thal,Aedermannsdorf,245,4,582,42.09621993127148,http://i.imgur.com/BVMxQoV.png
2422.0,Thal,Balsthal,2551,13,6354,40.14793830657853,http://i.imgur.com/18bTE5O.png
2425.0,Thal,Holderbank,263,2,731,35.9781121751026,http://i.imgur.com/ftfz7o1.png
2426.0,Thal,Laupersdorf,721,8,1819,39.63716327652556,http://i.imgur.com/ZL7intR.png
2427.0,Thal,Matzendorf,465,1,1371,33.91684901531728,http://i.imgur.com/z108GYa.png
2428.0,Thal,Mümliswil-Ramiswil,918,10,2383,38.522870331514895,http://i.imgur.com/IvGrJWV.png
,Thal,Welschenrohr-Gänsbrunnen,391,0,1173,33.33333333333333,
2611.0,Thierstein,Bärschwil,246,5,793,31.021437578814627,http://i.imgur.com/SIV7f2Q.png
2613.0,Thierstein,Breitenbach,1808,13,4055,44.58692971639951,http://i.imgur.com/RS288nQ.png
2614.0,Thierstein,Büsserach,1001,4,2346,42.668371696504686,http://i.imgur.com/Frdm2ev.png
2615.0,Thierstein,Erschwil,364,9,940,38.72340425531915,http://i.imgur.com/fi2KQWE.png
2616.0,Thierstein,Fehren,233,2,584,39.8972602739726,http://i.imgur.com/tOLwfbI.png
2618.0,Thierstein,Himmelried,289,3,941,30.712008501594052,http://i.imgur.com/JV9lhgR.png
2619.0,Thierstein,Kleinlützel,456,4,1217,37.46918652423993,http://i.imgur.com/YRAV8Lv.png
2620.0,Thierstein,Meltingen,328,3,661,49.62178517397882,http://i.imgur.com/US4T7TG.png
2621.0,Thierstein,Nunningen,803,8,1961,40.9484956654768,http://i.imgur.com/wk78sE6.png
2622.0,Thierstein,Zullwil,303,2,649,46.687211093990754,http://i.imgur.com/TJpYXDO.png
2511.0,Wasseramt,Aeschi,440,0,1311,33.56216628527841,http://i.imgur.com/tCbYiS4.png
2513.0,Wasseramt,Biberist,3568,14,9202,38.77417952618996,http://i.imgur.com/t1DRpBF.png
2516.0,Wasseramt,Deitingen,937,6,2294,40.84568439407149,http://i.imgur.com/p2y3Rzi.png
2517.0,Wasseramt,Derendingen,2715,15,6677,40.66197394039239,http://i.imgur.com/drmZ0fh.png
2535.0,Wasseramt,Drei Höfe,268,4,743,36.0699865410498,http://i.imgur.com/4JHrz4f.png
2518.0,Wasseramt,Etziken,407,0,1024,39.74609375,http://i.imgur.com/HbwkPRH.png
2519.0,Wasseramt,Gerlafingen,2361,11,5597,42.1833124888333,http://i.imgur.com/9CQ9svQ.png
2520.0,Wasseramt,Halten,291,3,850,34.23529411764706,http://i.imgur.com/v6uFic4.png
2523.0,Wasseramt,Horriwil,373,2,871,42.824339839265214,http://i.imgur.com/EbWzfp4.png
2525.0,Wasseramt,Kriegstetten,519,3,1378,37.6632801161103,http://i.imgur.com/4jZ8ETC.png
2526.0,Wasseramt,Lohn-Ammannsegg,1107,6,2895,38.23834196891192,http://i.imgur.com/B6ZozeW.png
2527.0,Wasseramt,Luterbach,1403,11,3649,38.44889010687859,http://i.imgur.com/M0uPCK5.png
2528.0,Wasseramt,Obergerlafingen,408,1,1253,32.56185155626496,http://i.imgur.com/oXurco9.png
2529.0,Wasseramt,Oekingen,317,3,897,35.340022296544035,http://i.imgur.com/zvx6Jpb.png
2530.0,Wasseramt,Recherswil,748,6,2083,35.90974555928948,http://i.imgur.com/tvUPa8W.png
2532.0,Wasseramt,Subingen,1290,7,3188,40.464240903387704,http://i.imgur.com/3nC8fJu.png
2534.0,Wasseramt,Zuchwil,3889,22,9237,42.1024142037458,http://i.imgur.com/A5H6PB3.png
