bfs_nummer,Bezirk,Gemeinde,Total Fälle,Fälle neu,Einwohner,fälle_pro_hundert,wappen
2553.0,Lebern,Oberdorf,612,7,1780,34.38202247191011,http://i.imgur.com/crpGiRQ.png
2554.0,Lebern,Riedholz,945,5,2317,40.78549848942598,http://i.imgur.com/sMEMU8t.png
2555.0,Lebern,Rüttenen,435,5,1483,29.33243425488874,http://i.imgur.com/sivJZRn.png
2556.0,Lebern,Selzach,1322,13,3510,37.66381766381766,http://i.imgur.com/kla0mby.png
2571.0,Olten,Boningen,314,5,796,39.44723618090452,http://i.imgur.com/MhFqEu0.png
2572.0,Olten,Däniken,1032,14,2898,35.61076604554865,http://i.imgur.com/BZxrxKx.png
2573.0,Olten,Dulliken,1964,16,5105,38.4720861900098,http://i.imgur.com/XL473mv.png
2575.0,Olten,Fulenbach,675,5,1773,38.07106598984771,http://i.imgur.com/QcYUHDY.png
2576.0,Olten,Gretzenbach,973,7,2789,34.88705629257798,http://i.imgur.com/MlSwCRn.png
2578.0,Olten,Gunzgen,589,11,1691,34.831460674157306,http://i.imgur.com/tAcSIIa.png
2579.0,Olten,Hägendorf,1953,26,5193,37.60831889081456,http://i.imgur.com/RJoWgKI.png
2580.0,Olten,Kappel,1091,19,3286,33.20146074254413,http://i.imgur.com/FR4dCDn.png
2581.0,Olten,Olten,6903,83,18549,37.214944201843764,http://i.imgur.com/P9JM0Cd.png
2582.0,Olten,Rickenbach,380,1,1057,35.950804162724694,http://i.imgur.com/EVTUO7d.png
2583.0,Olten,Schönenwerd,1836,13,5094,36.042402826855124,http://i.imgur.com/l6WAIYt.png
2584.0,Olten,Starrkirch-Wil,700,4,1758,39.81797497155859,http://i.imgur.com/T9u6sRs.png
2586.0,Olten,Wangen b. Olten,2007,21,5155,38.933074684772066,http://i.imgur.com/gCafUGv.png
2421.0,Thal,Aedermannsdorf,239,2,581,41.13597246127367,http://i.imgur.com/BVMxQoV.png
2422.0,Thal,Balsthal,2520,28,6234,40.423484119345524,http://i.imgur.com/18bTE5O.png
2425.0,Thal,Holderbank,261,2,706,36.96883852691218,http://i.imgur.com/ftfz7o1.png
2426.0,Thal,Laupersdorf,713,8,1811,39.37051352843733,http://i.imgur.com/ZL7intR.png
2427.0,Thal,Matzendorf,459,2,1326,34.61538461538461,http://i.imgur.com/z108GYa.png
2428.0,Thal,Mümliswil-Ramiswil,901,1,2395,37.620041753653446,http://i.imgur.com/IvGrJWV.png
2430.0,Thal,Welschenrohr,366,7,1089,33.608815426997246,http://i.imgur.com/hQrTbTj.png
2611.0,Thierstein,Bärschwil,239,6,804,29.726368159203982,http://i.imgur.com/SIV7f2Q.png
2613.0,Thierstein,Breitenbach,1787,19,3994,44.74211316975463,http://i.imgur.com/RS288nQ.png
2614.0,Thierstein,Büsserach,993,16,2297,43.23030039181541,http://i.imgur.com/Frdm2ev.png
2615.0,Thierstein,Erschwil,351,3,950,36.94736842105264,http://i.imgur.com/fi2KQWE.png
2616.0,Thierstein,Fehren,229,3,595,38.4873949579832,http://i.imgur.com/tOLwfbI.png
2618.0,Thierstein,Himmelried,283,7,958,29.540709812108563,http://i.imgur.com/JV9lhgR.png
2619.0,Thierstein,Kleinlützel,450,4,1221,36.85503685503686,http://i.imgur.com/YRAV8Lv.png
2620.0,Thierstein,Meltingen,325,2,657,49.467275494672755,http://i.imgur.com/US4T7TG.png
2621.0,Thierstein,Nunningen,784,10,1916,40.91858037578288,http://i.imgur.com/wk78sE6.png
2622.0,Thierstein,Zullwil,299,4,659,45.371775417298934,http://i.imgur.com/TJpYXDO.png
2511.0,Wasseramt,Aeschi,436,1,1270,34.330708661417326,http://i.imgur.com/tCbYiS4.png
2513.0,Wasseramt,Biberist,3530,60,9151,38.57501912359305,http://i.imgur.com/t1DRpBF.png
2516.0,Wasseramt,Deitingen,922,11,2240,41.160714285714285,http://i.imgur.com/p2y3Rzi.png
2517.0,Wasseramt,Derendingen,2681,36,6608,40.57203389830508,http://i.imgur.com/drmZ0fh.png
2535.0,Wasseramt,Drei Höfe,264,7,750,35.199999999999996,http://i.imgur.com/4JHrz4f.png
2518.0,Wasseramt,Etziken,405,6,975,41.53846153846154,http://i.imgur.com/HbwkPRH.png
2519.0,Wasseramt,Gerlafingen,2340,16,5529,42.322300596852955,http://i.imgur.com/9CQ9svQ.png
2520.0,Wasseramt,Halten,286,3,851,33.607520564042304,http://i.imgur.com/v6uFic4.png
2523.0,Wasseramt,Horriwil,368,4,836,44.01913875598086,http://i.imgur.com/EbWzfp4.png
2525.0,Wasseramt,Kriegstetten,515,5,1306,39.43338437978561,http://i.imgur.com/4jZ8ETC.png
2526.0,Wasseramt,Lohn-Ammannsegg,1095,15,2873,38.113470240167075,http://i.imgur.com/B6ZozeW.png
2527.0,Wasseramt,Luterbach,1387,13,3599,38.53848291191998,http://i.imgur.com/M0uPCK5.png
2528.0,Wasseramt,Obergerlafingen,405,2,1266,31.990521327014214,http://i.imgur.com/oXurco9.png
2529.0,Wasseramt,Oekingen,312,4,879,35.49488054607509,http://i.imgur.com/zvx6Jpb.png
2530.0,Wasseramt,Recherswil,740,6,2029,36.471168063085265,http://i.imgur.com/tvUPa8W.png
2532.0,Wasseramt,Subingen,1276,20,3181,40.113171958503614,http://i.imgur.com/3nC8fJu.png
2534.0,Wasseramt,Zuchwil,3849,54,9103,42.2827639239811,http://i.imgur.com/A5H6PB3.png
